t_s,hip_deg,knee_deg,ankle_deg
2.4764,-27.559,31.3819,2.05388
2.48031,-27.3171,30.3381,1.94168
2.48422,-27.1327,29.3866,1.8613
2.48812,-26.9679,28.4893,1.77451
2.49203,-26.8234,27.6317,1.66152
2.49593,-26.7341,26.8508,1.55428
2.49984,-26.7459,26.1978,1.4717
2.50375,-26.9021,25.7178,1.30965
2.50765,-27.2443,25.4484,1.00997
2.51156,-27.7447,25.3507,0.588062
2.51546,-28.3213,25.3402,0.23376
2.51937,-28.9243,25.356,-0.116443
2.52328,-29.5184,25.3579,-0.566138
2.52718,-30.0942,25.3406,-1.06581
2.53109,-30.6552,25.3246,-1.49397
2.53499,-31.1917,25.3165,-1.86591
2.5389,-31.6709,25.3035,-2.21687
2.54281,-32.0718,25.2626,-2.56655
2.54671,-32.401,25.1991,-2.86876
2.55062,-32.6673,25.1131,-3.12804
2.55452,-32.873,24.9968,-3.38084
2.55843,-33.0268,24.8504,-3.64469
2.56234,-33.1434,24.6815,-3.91197
2.56624,-33.2262,24.4891,-4.18931
2.57015,-33.274,24.2709,-4.4821
2.57405,-33.2908,24.0279,-4.78795
2.57796,-33.2861,23.7689,-5.09332
2.58187,-33.266,23.4972,-5.40513
2.58577,-33.2389,23.2228,-5.72469
2.58968,-33.2132,22.9553,-6.04816
2.59358,-33.1947,22.7057,-6.36607
2.59749,-33.1861,22.4819,-6.67442
2.6014,-33.1902,22.2915,-6.96807
2.6053,-33.204,22.1399,-7.23869
2.60921,-33.2228,22.0297,-7.47875
2.61311,-33.2491,21.9586,-7.69165
2.61702,-33.2881,21.928,-7.88112
2.62093,-33.3401,21.9364,-8.047
2.62483,-33.3993,21.9785,-8.186
2.62874,-33.4632,22.0468,-8.29965
2.63264,-33.5309,22.1325,-8.39589
2.63655,-33.6015,22.2344,-8.4778
2.64046,-33.6734,22.3422,-8.55121
2.64436,-33.7477,22.4539,-8.61609
2.64827,-33.8227,22.5636,-8.67726
2.65217,-33.8975,22.6654,-8.74209
2.65608,-33.9746,22.7564,-8.81683
2.65999,-34.0555,22.8316,-8.90793
2.66389,-34.1409,22.8953,-9.0096
2.6678,-34.2313,22.9471,-9.12303
2.6717,-34.3278,22.9899,-9.24369
2.67561,-34.4323,23.0214,-9.37475
2.67952,-34.5469,23.0472,-9.51311
2.68342,-34.6737,23.0703,-9.65919
2.68733,-34.8137,23.0958,-9.81167
2.69123,-34.9666,23.1285,-9.96699
2.69514,-35.1321,23.1736,-10.1173
2.69905,-35.3057,23.2278,-10.2582
2.70295,-35.483,23.2936,-10.3834
2.70686,-35.6579,23.366,-10.4955
2.71076,-35.8253,23.4483,-10.5902
2.71467,-35.9839,23.538,-10.6685
2.71858,-36.1354,23.6339,-10.7298
2.72248,-36.2785,23.7332,-10.7722
2.72639,-36.4084,23.8287,-10.8024
2.73029,-36.5207,23.9127,-10.8269
2.7342,-36.6111,23.975,-10.8513
2.73811,-36.6749,24.0075,-10.8782
2.74201,-36.7125,24.0087,-10.9091
2.74592,-36.7278,23.9794,-10.9462
2.74982,-36.7215,23.9225,-10.9862
2.75373,-36.6905,23.8341,-11.0292
2.75764,-36.6333,23.7154,-11.074
2.76154,-36.5533,23.5696,-11.1223
2.76545,-36.4503,23.3995,-11.1729
2.76935,-36.3216,23.2049,-11.2229
2.77326,-36.1696,22.9904,-11.2683
2.77717,-36.0005,22.7645,-11.307
2.78107,-35.8168,22.5305,-11.3396
2.78498,-35.62,22.2894,-11.3656
2.78888,-35.4119,22.042,-11.3869
2.79279,-35.1946,21.7879,-11.4058
2.7967,-34.969,21.5262,-11.4233
2.8006,-34.7365,21.259,-11.4379
2.80451,-34.4979,20.9863,-11.4512
2.80841,-34.2544,20.7094,-11.4647
2.81232,-34.0063,20.4275,-11.4796
2.81623,-33.7531,20.141,-11.4922
2.82013,-33.4952,19.8477,-11.5044
2.82404,-33.2346,19.5509,-11.5154
2.82794,-32.9717,19.2487,-11.5308
2.83185,-32.708,18.9422,-11.547
2.83576,-32.4453,18.6329,-11.5627
2.83966,-32.1853,18.3229,-11.5782
2.84357,-31.9295,18.0121,-11.5981
2.84747,-31.6801,17.7004,-11.6234
2.85138,-31.4383,17.3913,-11.6501
2.85529,-31.2033,17.0842,-11.6771
2.85919,-30.9739,16.78,-11.7026
2.8631,-30.7503,16.4771,-11.7287
2.867,-30.5326,16.179,-11.7515
2.87091,-30.3187,15.8825,-11.7701
2.87482,-30.108,15.5891,-11.7856
2.87872,-29.9007,15.2985,-11.7998
2.88263,-29.6962,15.0099,-11.8114
2.88653,-29.4934,14.7216,-11.821
2.89044,-29.2925,14.4355,-11.8262
2.89435,-29.0942,14.1501,-11.8304
2.89825,-28.8986,13.8646,-11.8356
2.90216,-28.7064,13.5805,-11.8417
2.90606,-28.5192,13.2997,-11.8471
2.90997,-28.3394,13.0236,-11.8511
2.91388,-28.1677,12.7532,-11.8531
2.91778,-28.0021,12.487,-11.8637
2.92169,-27.8416,12.2266,-11.8789
2.92559,-27.6867,11.972,-11.89
2.9295,-27.5363,11.725,-11.8775
2.93341,-27.3864,11.4779,-11.8663
2.93731,-27.2355,11.2312,-11.8547
2.94122,-27.0862,10.9879,-11.8346
2.94512,-26.9383,10.7496,-11.8111
2.94903,-26.7891,10.5111,-11.7851
2.95294,-26.6363,10.2679,-11.746
2.95684,-26.4761,10.0161,-11.6915
2.96075,-26.3047,9.7556,-11.6198
2.96465,-26.1188,9.4822,-11.5423
2.96856,-25.9165,9.19001,-11.4593
2.97247,-25.6957,8.87782,-11.3653
2.97637,-25.4531,8.54895,-11.2513
2.98028,-25.1878,8.20469,-11.1243
2.98418,-24.8992,7.84496,-10.9857
2.98809,-24.5821,7.46792,-10.837
2.992,-24.233,7.07321,-10.6656
2.9959,-23.8536,6.66013,-10.4744
2.99981,-23.449,6.22647,-10.2666
3.00371,-23.0238,5.77168,-10.0486
3.00762,-22.5793,5.29844,-9.81922
3.01153,-22.1171,4.80685,-9.56285
3.01543,-21.6379,4.29924,-9.28665
3.01934,-21.1439,3.77127,-8.99822
3.02324,-20.6377,3.22807,-8.69334
3.02715,-20.1241,2.67201,-8.35484
3.03106,-19.6071,2.10068,-7.99252
3.03496,-19.0928,1.50656,-7.60924
3.03887,-18.5865,0.891428,-7.19508
3.04277,-18.0908,0.252272,-6.72463
3.04668,-17.5968,-0.420481,-6.21785
3.05059,-17.0961,-1.13132,-5.6763
3.05449,-16.5945,-1.86268,-5.08774
3.0584,-16.097,-2.60238,-4.42012
3.0623,-15.6035,-3.34287,-3.69759
3.06621,-15.1126,-4.0773,-2.90948
3.07012,-14.624,-4.80486,-2.04318
3.07402,-14.1312,-5.52478,-1.05071
3.07793,-13.6268,-6.24482,0.0250154
3.08183,-13.1141,-6.9596,1.16688
3.08574,-12.6034,-7.66123,2.3483
3.08965,-12.0981,-8.34882,3.59137
3.09355,-11.5927,-9.02898,4.88185
3.09746,-11.0792,-9.71342,6.18648
3.10136,-10.5526,-10.4093,7.43799
3.10527,-10.008,-11.1167,8.54377
3.10918,-9.44094,-11.837,9.45812
3.11308,-8.86149,-12.5671,10.1479
3.11699,-8.29163,-13.2905,10.6405
3.12089,-7.74961,-13.9974,10.8974
3.1248,-7.25875,-14.6605,10.999
3.12871,-6.83124,-15.2563,11.0378
3.13261,-6.46556,-15.7675,11.1246
3.13652,-6.16301,-16.1751,11.3414
3.14042,-5.93003,-16.4662,11.6119
3.14433,-5.76327,-16.6357,11.8755
3.14824,-5.64661,-16.6909,12.1167
3.15214,-5.56884,-16.6399,12.3407
3.15605,-5.52064,-16.4762,12.5484
3.15995,-5.49262,-16.2348,12.757
3.16386,-5.47611,-15.9372,13.0093
3.16777,-5.46811,-15.5955,13.3471
3.17167,-5.4634,-15.2105,13.7336
3.17558,-5.45808,-14.798,14.0736
3.17948,-5.45152,-14.3634,14.2932
3.18339,-5.44374,-13.9115,14.367
3.1873,-5.43367,-13.4439,14.3226
3.1912,-5.42468,-12.9653,14.1789
3.19511,-5.42149,-12.4728,13.8256
3.19901,-5.42419,-11.9666,13.2329
3.20292,-5.43099,-11.4509,12.3715
3.20683,-5.43961,-10.9305,11.3211
3.21073,-5.44831,-10.4171,10.1153
3.21464,-5.4531,-9.9198,8.81427
3.21854,-5.44968,-9.43998,7.4611
3.22245,-5.43701,-8.9704,6.1052
3.22636,-5.41621,-8.50395,4.74467
3.23026,-5.38431,-8.04004,3.36815
3.23417,-5.33592,-7.58323,1.95486
3.23807,-5.27026,-7.12447,0.547796
3.24198,-5.19206,-6.65797,-0.83767
3.24589,-5.10133,-6.18053,-2.18209
3.24979,-4.99637,-5.69284,-3.47322
3.2537,-4.87674,-5.1957,-4.70475
3.2576,-4.74514,-4.67754,-5.86555
3.26151,-4.60344,-4.14288,-6.96038
3.26542,-4.45292,-3.59122,-7.98461
3.26932,-4.29423,-3.01677,-8.93137
3.27323,-4.13093,-2.406,-9.7913
3.27713,-3.96584,-1.76359,-10.5787
3.28104,-3.79977,-1.09245,-11.3119
3.28495,-3.63303,-0.397481,-12.01
3.28885,-3.46368,0.317092,-12.6784
3.29276,-3.29268,1.05665,-13.3159
3.29666,-3.12386,1.81728,-13.9323
3.30057,-2.95708,2.59751,-14.5348
3.30448,-2.7912,3.39578,-15.1159
3.30838,-2.62956,4.21662,-15.6707
3.31229,-2.47782,5.05848,-16.2037
3.31619,-2.33857,5.9195,-16.7199
3.3201,-2.21269,6.79924,-17.2164
3.32401,-2.10321,7.70516,-17.6835
3.32791,-2.01482,8.63351,-18.1266
3.33182,-1.94798,9.57923,-18.5522
3.33572,-1.90172,10.5399,-18.9523
3.33963,-1.87739,11.516,-19.3201
3.34354,-1.87718,12.5186,-19.6432
3.34744,-1.90066,13.5439,-19.9159
3.35135,-1.94515,14.5854,-20.1339
3.35525,-2.01132,15.6443,-20.282
3.35916,-2.1035,16.7294,-20.3513
3.36307,-2.22471,17.8381,-20.3282
3.36697,-2.37339,18.9676,-20.2322
3.37088,-2.55123,20.1206,-20.0727
3.37478,-2.76636,21.3088,-19.8542
3.37869,-3.02222,22.5297,-19.5789
3.3826,-3.31476,23.7732,-19.2704
3.3865,-3.65069,25.0428,-18.9456
3.39041,-4.0306,26.3371,-18.6176
3.39431,-4.44649,27.6483,-18.2983
3.39822,-4.89682,28.9799,-17.9802
3.40213,-5.38318,30.339,-17.6532
3.40603,-5.89999,31.7255,-17.3132
3.40994,-6.43655,33.1362,-16.9612
3.41384,-6.99135,34.5611,-16.6097
3.41775,-7.56948,35.9976,-16.271
3.42166,-8.17301,37.4413,-15.9553
3.42556,-8.7983,38.8772,-15.6754
3.42947,-9.44698,40.2971,-15.4465
3.43337,-10.1223,41.7022,-15.2556
3.43728,-10.82,43.0907,-15.0935
3.44119,-11.531,44.4591,-14.9489
3.44509,-12.2521,45.8104,-14.8125
3.449,-12.9797,47.146,-14.6767
3.4529,-13.7052,48.4599,-14.5358
3.45681,-14.4165,49.7406,-14.3866
3.46072,-15.1035,50.9787,-14.2222
3.46462,-15.7507,52.1609,-14.0406
3.46853,-16.3484,53.2776,-13.8415
3.47243,-16.8978,54.3275,-13.6267
3.47634,-17.3976,55.3064,-13.3915
3.48025,-17.8403,56.2024,-13.1476
3.48415,-18.2258,57.0116,-12.8975
3.48806,-18.5642,57.7422,-12.6384
3.49196,-18.8602,58.3977,-12.3602
3.49587,-19.1133,58.9737,-12.0689
3.49978,-19.331,59.4757,-11.7633
3.50368,-19.5288,59.9196,-11.4491
3.50759,-19.7136,60.3126,-11.1285
3.51149,-19.8927,60.6609,-10.7916
3.5154,-20.0808,60.9812,-10.4206
3.51931,-20.296,61.2924,-10.0249
3.52321,-20.5526,61.6058,-9.5919
3.52712,-20.8762,61.9385,-9.1267
3.53102,-21.2773,62.2813,-8.64437
3.53493,-21.7394,62.6167,-8.1493
3.53884,-22.2462,62.9251,-7.63265
3.54274,-22.7775,63.1817,-7.12348
3.54665,-23.309,63.3417,-6.64364
3.55055,-23.8215,63.3999,-6.18918
3.55446,-24.305,63.349,-5.76089
3.55837,-24.7464,63.1747,-5.38747
3.56227,-25.1342,62.8487,-5.09759
3.56618,-25.4642,62.3845,-4.88216
3.57008,-25.729,61.7842,-4.7318
3.57399,-25.9136,61.0379,-4.61909
3.5779,-26.0177,60.1524,-4.53872
3.5818,-26.0617,59.1344,-4.50363
3.58571,-26.06,58.0156,-4.49171
3.58961,-26.0297,56.8195,-4.48566
3.59352,-25.9916,55.5681,-4.50197
3.59743,-25.968,54.2718,-4.55524
3.60133,-25.9701,52.9553,-4.63518
3.60524,-26.0077,51.6399,-4.62292
3.60914,-26.0932,50.337,-4.54998
3.61305,-26.2358,49.0569,-4.58058
3.61696,-26.4353,47.8057,-4.65011
3.62086,-26.6988,46.6277,-4.38149
3.62477,-27.055,45.5814,-3.68494
3.62867,-27.5186,44.719,-2.69061
3.63258,-28.0521,44.0597,-1.5868
3.63649,-28.5294,43.4736,-0.929183
3.64039,-28.8394,42.8039,-0.831943
3.6443,-29.0056,41.9696,-1.07101
3.6482,-29.1258,41.0208,-1.06095
3.65211,-29.2798,40.0698,-0.837681
3.65602,-29.4616,39.1728,-0.822316
3.65992,-29.6127,38.2435,-1.02162
3.66383,-29.6917,37.2252,-1.20893
3.66773,-29.6637,36.1091,-1.30738
3.67164,-29.5244,34.9295,-1.41108
3.67555,-29.3026,33.7276,-1.54285
3.67945,-29.0277,32.5101,-1.67005
3.68336,-28.7404,31.3006,-1.75922
3.68726,-28.4748,30.1469,-1.81129
3.69117,-28.2453,29.0719,-1.85036
3.69508,-28.0552,28.0733,-1.89402
3.69898,-27.929,27.1711,-1.9507
3.70289,-27.9021,26.4019,-2.10849
3.70679,-27.9949,25.7908,-2.36197
3.7107,-28.2181,25.347,-2.5998
3.71461,-28.5753,25.0674,-2.8948
3.71851,-29.0366,24.9091,-3.11259
3.72242,-29.5521,24.8094,-3.33971
3.72632,-30.104,24.7479,-3.69742
3.73023,-30.6876,24.7274,-4.06992
3.73414,-31.2833,24.7493,-4.36863
3.73804,-31.852,24.784,-4.65938
3.74195,-32.3651,24.8085,-4.94565
3.74585,-32.8046,24.8084,-5.21326
3.74976,-33.1746,24.7916,-5.4497
3.75367,-33.4898,24.7582,-5.65991
3.75757,-33.749,24.6918,-5.87858
3.76148,-33.9518,24.5857,-6.11226
3.76538,-34.1056,24.4442,-6.35075
3.76929,-34.2117,24.2731,-6.58957
3.7732,-34.2697,24.0718,-6.82611
3.7771,-34.288,23.8465,-7.05926
3.78101,-34.2848,23.6131,-7.29375
3.78491,-34.2745,23.3809,-7.5304
3.78882,-34.2692,23.1627,-7.77013
3.79273,-34.2723,22.9647,-8.01308
3.79663,-34.2808,22.7861,-8.25373
3.80054,-34.2949,22.6267,-8.49002
3.80444,-34.3179,22.4892,-8.72155
3.80835,-34.3504,22.378,-8.94444
3.81226,-34.3906,22.2919,-9.15743
3.81616,-34.4416,22.2364,-9.35331
3.82007,-34.5077,22.2187,-9.52747
3.82397,-34.5886,22.2385,-9.67958
3.82788,-34.679,22.2896,-9.80964
3.83179,-34.7776,22.3685,-9.91882
3.83569,-34.8832,22.4773,-10.0027
3.8396,-34.9927,22.609,-10.0664
3.8435,-35.1012,22.7522,-10.1163
3.84741,-35.2073,22.9012,-10.1554
3.85132,-35.3089,23.0504,-10.1872
3.85522,-35.4055,23.1954,-10.2138
3.85913,-35.4986,23.3337,-10.2371
3.86303,-35.5882,23.4626,-10.2597
3.86694,-35.6739,23.58,-10.2829
3.87085,-35.7557,23.6821,-10.3114
3.87475,-35.8336,23.7695,-10.3451
3.87866,-35.908,23.8435,-10.3827
3.88256,-35.9795,23.9077,-10.4216
3.88647,-36.0501,23.9617,-10.4654
3.89038,-36.1222,24.0068,-10.5151
3.89428,-36.1957,24.0431,-10.5724
3.89819,-36.2707,24.0711,-10.6357
3.90209,-36.3481,24.0929,-10.7023
3.906,-36.4277,24.1097,-10.7704
3.90991,-36.5103,24.1242,-10.8369
3.91381,-36.5974,24.1425,-10.8977
3.91772,-36.688,24.1641,-10.9561
3.92162,-36.7799,24.1904,-11.0105
3.92553,-36.8725,24.2203,-11.062
3.92944,-36.9636,24.2533,-11.105
3.93334,-37.05,24.2874,-11.1374
3.93725,-37.1287,24.3197,-11.1606
3.94115,-37.1979,24.3512,-11.1742
3.94506,-37.2548,24.3758,-11.1817
3.94897,-37.2984,24.3896,-11.1837
3.95287,-37.3288,24.3891,-11.1818
3.95678,-37.3445,24.3688,-11.1792
3.96068,-37.341,24.3218,-11.1815
3.96459,-37.3162,24.2462,-11.1902
3.9685,-37.2728,24.1435,-11.2064
3.9724,-37.2132,24.0128,-11.2334
3.97631,-37.1383,23.8584,-11.2688
3.98021,-37.0498,23.6845,-11.3109
3.98412,-36.9501,23.4951,-11.3576
3.98803,-36.8381,23.2911,-11.408
3.99193,-36.7107,23.072,-11.46
3.99584,-36.5661,22.8364,-11.512
3.99974,-36.4062,22.5917,-11.5562
4.00365,-36.2309,22.3369,-11.5944
4.00756,-36.0402,22.076,-11.6237
4.01146,-35.835,21.8058,-11.6488
4.01537,-35.6161,21.5267,-11.6699
4.01927,-35.3843,21.2365,-11.6893
4.02318,-35.1408,20.9341,-11.7107
4.02709,-34.8884,20.6215,-11.7332
4.03099,-34.6298,20.3021,-11.7546
4.0349,-34.3661,19.9756,-11.7757
4.0388,-34.0996,19.6445,-11.7962
4.04271,-33.8334,19.3107,-11.8194
4.04662,-33.569,18.9749,-11.847
4.05052,-33.306,18.6403,-11.8738
4.05443,-33.0446,18.3064,-11.8976
4.05833,-32.7866,17.9764,-11.9198
4.06224,-32.5346,17.6533,-11.9408
4.06615,-32.2909,17.3402,-11.9602
4.07005,-32.0571,17.039,-11.9745
4.07396,-31.8335,16.7479,-11.9849
4.07786,-31.618,16.4636,-11.9937
4.08177,-31.4094,16.1856,-12.0012
4.08568,-31.2071,15.9113,-12.0035
4.08958,-31.0089,15.6378,-12.0025
4.09349,-30.8112,15.3592,-12.0041
4.09739,-30.6107,15.0765,-12.0089
4.1013,-30.4069,14.7896,-12.0043
4.10521,-30.201,14.5022,-11.9875
4.10911,-29.9939,14.2119,-11.9644
4.11302,-29.7866,13.926,-11.9343
4.11692,-29.5797,13.6467,-11.8955
4.12083,-29.3737,13.376,-11.8444
4.12474,-29.17,13.1122,-11.7794
4.12864,-28.9665,12.8514,-11.7043
4.13255,-28.7597,12.5901,-11.6217
4.13645,-28.5477,12.3245,-11.5239
4.14036,-28.3311,12.0518,-11.4213
4.14427,-28.1074,11.768,-11.3206
4.14817,-27.8737,11.4739,-11.213
4.15208,-27.6283,11.1701,-11.0802
4.15598,-27.3724,10.8562,-10.9322
4.15989,-27.1044,10.5254,-10.7784
4.1638,-26.8236,10.1785,-10.6151
4.1677,-26.5303,9.81673,-10.4229
4.17161,-26.2229,9.44003,-10.2089
4.17551,-25.8971,9.0434,-9.97949
4.17942,-25.5482,8.62165,-9.73946
4.18333,-25.1789,8.18074,-9.46941
4.18723,-24.7929,7.72207,-9.17496
4.19114,-24.3864,7.24295,-8.85711
4.19504,-23.9535,6.73927,-8.52334
4.19895,-23.4913,6.21697,-8.15494
4.20286,-22.9987,5.67973,-7.7572
4.20676,-22.4793,5.12574,-7.33517
4.21067,-21.9376,4.55445,-6.89292
4.21457,-21.3837,3.97182,-6.40596
4.21848,-20.8255,3.37997,-5.88255
4.22239,-20.2668,2.77922,-5.32083
4.22629,-19.7104,2.16548,-4.72728
4.2302,-19.1593,1.53394,-4.08082
4.2341,-18.6084,0.878382,-3.39237
4.23801,-18.0443,0.189096,-2.65389
4.24192,-17.4636,-0.530632,-1.85478
4.24582,-16.8755,-1.26581,-0.949687
4.24973,-16.2822,-2.00159,0.0368069
4.25363,-15.6787,-2.73308,1.08985
4.25754,-15.0685,-3.4542,2.20266
4.26145,-14.4595,-4.15773,3.4077
4.26535,-13.8513,-4.85274,4.69183
4.26926,-13.2346,-5.55115,6.05857
4.27316,-12.6023,-6.2619,7.49622
4.27707,-11.9589,-6.9801,8.93191
4.28098,-11.3114,-7.70218,10.2317
4.28488,-10.6671,-8.42288,11.3555
4.28879,-10.0376,-9.13484,12.2657
4.29269,-9.43947,-9.8265,12.9515
4.2966,-8.88527,-10.4933,13.3858
4.30051,-8.39004,-11.117,13.6515
4.30441,-7.96197,-11.6822,13.823
4.30832,-7.5995,-12.1848,13.9949
4.31222,-7.30241,-12.6199,14.1862
4.31613,-7.06809,-12.9787,14.3893
4.32004,-6.88419,-13.2635,14.5904
4.32394,-6.73631,-13.4751,14.7765
4.32785,-6.62118,-13.6061,14.9024
4.33175,-6.53887,-13.6357,15.004
4.33566,-6.48336,-13.5786,15.0823
4.33957,-6.4463,-13.4491,15.1465
4.34347,-6.42158,-13.2606,15.2443
4.34738,-6.40523,-13.0137,15.3776
4.35128,-6.39354,-12.7212,15.4777
4.35519,-6.38413,-12.3889,15.4721
4.3591,-6.37254,-12.0225,15.3306
4.363,-6.35364,-11.6309,15.1688
4.36691,-6.32543,-11.2083,14.9635
4.37081,-6.28898,-10.7603,14.6162
4.37472,-6.24391,-10.2943,14.0622
4.37863,-6.19035,-9.81576,13.3713
4.38253,-6.13061,-9.32476,12.5554
4.38644,-6.0691,-8.8268,11.6465
4.39034,-6.00566,-8.32476,10.6686
4.39425,-5.93822,-7.82022,9.65222
4.39816,-5.86626,-7.30723,8.58663
4.40206,-5.79044,-6.78913,7.44971
4.40597,-5.70863,-6.26917,6.21058
4.40987,-5.61619,-5.75112,4.92337
4.41378,-5.51146,-5.23592,3.61362
4.41769,-5.39682,-4.71042,2.30891
4.42159,-5.27237,-4.17685,1.01677
4.4255,-5.13543,-3.63745,-0.271016
4.4294,-4.98605,-3.09047,-1.52973
4.43331,-4.82914,-2.52398,-2.74045
4.43722,-4.66635,-1.94041,-3.90314
4.44112,-4.49824,-1.34237,-5.02706
4.44503,-4.32645,-0.730604,-6.10366
4.44893,-4.15477,-0.103002,-7.11803
4.45284,-3.98395,0.551083,-8.05287
4.45675,-3.81375,1.23046,-8.90845
4.46065,-3.64382,1.93242,-9.70699
4.46456,-3.47447,2.65581,-10.4556
4.46846,-3.30791,3.40392,-11.1549
4.47237,-3.14511,4.16921,-11.823
4.47628,-2.98511,4.94791,-12.4715
4.48018,-2.82844,5.73948,-13.1044
4.48409,-2.67818,6.55308,-13.7127
4.48799,-2.5367,7.38775,-14.3028
4.4919,-2.40672,8.24343,-14.8672
4.49581,-2.29015,9.11887,-15.4028
4.49971,-2.19091,10.0148,-15.9104
4.50362,-2.11123,10.9365,-16.3875
4.50752,-2.05008,11.8782,-16.8282
4.51143,-2.00876,12.8374,-17.2296
4.51534,-1.99052,13.8174,-17.5924
4.51924,-1.99649,14.8213,-17.9142
4.52315,-2.02508,15.8411,-18.1999
4.52705,-2.07659,16.8774,-18.4444
4.53096,-2.15505,17.9347,-18.6414
4.53487,-2.26232,19.0201,-18.7685
4.53877,-2.39484,20.1269,-18.8285
4.54268,-2.55378,21.254,-18.8235
4.54658,-2.74401,22.4043,-18.7604
4.55049,-2.96567,23.5774,-18.6378
4.5544,-3.21473,24.7722,-18.4628
4.5583,-3.49187,25.9844,-18.2466
4.56221,-3.80245,27.2168,-17.9995
4.56611,-4.14915,28.4676,-17.7363
4.57002,-4.52697,29.7308,-17.4718
4.57393,-4.9366,31.0089,-17.2129
4.57783,-5.38454,32.3112,-16.9594
4.58174,-5.87066,33.6393,-16.7073
4.58564,-6.38506,34.9848,-16.4546
4.58955,-6.92201,36.3483,-16.1954
4.59346,-7.47817,37.7223,-15.9317
4.59736,-8.05109,39.0992,-15.672
4.60127,-8.63803,40.4715,-15.4303
4.60517,-9.24316,41.8356,-15.2115
4.60908,-9.87448,43.1933,-15.0207
4.61299,-10.5337,44.5461,-14.8605
4.61689,-11.2144,45.8893,-14.7308
4.6208,-11.9126,47.2225,-14.6122
4.6247,-12.6276,48.5487,-14.4959
4.62861,-13.3554,49.8686,-14.3685
4.63252,-14.0853,51.1747,-14.2246
4.63642,-14.8095,52.4605,-14.0734
4.64033,-15.5178,53.7139,-13.9114
4.64423,-16.1983,54.9207,-13.7336
4.64814,-16.8402,56.0707,-13.5311
4.65205,-17.4361,57.1524,-13.3116
4.65595,-17.9744,58.153,-13.0762
4.65986,-18.449,59.0649,-12.8281
4.66376,-18.8654,59.8909,-12.5639
4.66767,-19.2258,60.6304,-12.2898
4.67158,-19.5296,61.2779,-12.0069
4.67548,-19.7841,61.8426,-11.713
4.67939,-20.0067,62.3422,-11.4003
4.68329,-20.2082,62.7837,-11.0713
4.6872,-20.3961,63.1704,-10.7238
4.69111,-20.5764,63.5035,-10.3497
4.69501,-20.7592,63.7969,-9.92896
4.69892,-20.9616,64.0676,-9.45054
4.70282,-21.2154,64.3432,-8.94213
4.70673,-21.5403,64.6267,-8.30258
4.71064,-21.9243,64.9055,-7.68145
4.71454,-22.3507,65.1558,-7.08295
4.71845,-22.7996,65.35,-6.50003
4.72235,-23.2491,65.4498,-5.97051
4.72626,-23.6792,65.4339,-5.51403
4.73017,-24.0844,65.3052,-5.10711
4.73407,-24.4647,65.0658,-4.75836
4.73798,-24.8201,64.716,-4.47636
4.74188,-25.1472,64.2329,-4.28485
4.74579,-25.4359,63.6273,-4.14389
4.7497,-25.6686,62.8961,-4.04145
4.7536,-25.8355,62.037,-3.96969
4.75751,-25.9418,61.0456,-3.94132
4.76141,-25.9895,59.942,-3.93343
4.76532,-25.9764,58.7365,-3.94915
4.76923,-25.9122,57.4442,-3.98463
4.77313,-25.8243,56.0986,-4.03377
4.77704,-25.7358,54.7115,-4.09948
4.78094,-25.6721,53.3124,-4.18644
4.78485,-25.657,51.9224,-4.29078
4.78876,-25.7062,50.5495,-4.40721
4.79266,-25.8273,49.1909,-4.67094
4.79657,-26.0313,47.8715,-4.99393
4.80047,-26.3229,46.6144,-5.10867
4.80438,-26.6938,45.4433,-4.89756
4.80829,-27.1448,44.4204,-4.15965
4.81219,-27.6929,43.6196,-3.11582
4.8161,-28.2856,43.0414,-1.92437
4.82,-28.803,42.5683,-0.959457
4.82391,-29.1982,42.0161,-0.926168
4.82782,-29.5075,41.3135,-1.1363
4.83172,-29.8135,40.5569,-0.992416
4.83563,-30.1566,39.7741,-0.752891
4.83953,-30.5064,39.0515,-0.669689
4.84344,-30.7903,38.2673,-0.744509
4.84735,-30.9642,37.3717,-0.787782
4.85125,-31.0294,36.4081,-0.764803
4.85516,-30.9819,35.3888,-0.728826
4.85906,-30.8451,34.317,-0.74764
4.86297,-30.6702,33.2148,-0.804158
4.86688,-30.4896,32.1225,-0.837245
4.87078,-30.3156,31.0683,-0.808736
4.87469,-30.1422,30.0535,-0.754629
4.87859,-29.9698,29.073,-0.836273
4.8825,-29.8216,28.1444,-1.05542
4.88641,-29.7569,27.3366,-1.34152
4.89031,-29.8235,26.6994,-1.71097
4.89422,-30.0133,26.2175,-2.02532
4.89812,-30.3034,25.8511,-2.2798
4.90203,-30.6723,25.5709,-2.66684
4.90594,-31.1008,25.3547,-3.12422
4.90984,-31.5577,25.1855,-3.53862
4.91375,-32.0166,25.0598,-3.91411
4.91765,-32.4432,24.9495,-4.29319
4.92156,-32.8162,24.84,-4.67825
4.92547,-33.1357,24.7371,-5.02675
4.92937,-33.411,24.6577,-5.31724
4.93328,-33.6572,24.5913,-5.57134
4.93718,-33.8832,24.5219,-5.83992
4.94109,-34.0852,24.4323,-6.1364
4.945,-34.2546,24.316,-6.44247
4.9489,-34.3809,24.1703,-6.73591
4.95281,-34.4636,23.9944,-7.01773
4.95671,-34.5173,23.7981,-7.29948
4.96062,-34.552,23.5893,-7.58621
4.96453,-34.5789,23.3777,-7.87793
4.96843,-34.6063,23.1734,-8.16953
4.97234,-34.6364,22.9783,-8.45887
