t_s,ankle_deg,ankle_vel_dps,ankle_acc_dps2,knee_deg,knee_vel_dps,knee_acc_dps2,hip_deg,hip_vel_dps,hip_acc_dps2,foot_strike,mid_swing,toe_off,steady_state
0.890568,2.44608,-13.2338,649.912,38.1132,90.4337,-733.51,-19.233,-44.8545,-3.08785,0,0,0,1
0.894474,2.39926,-11.2677,464.135,38.4614,87.2829,-861.256,-19.4084,-44.7143,88.5534,0,0,0,1
0.89838,2.35806,-9.60797,466.742,38.7951,83.7056,-918.207,-19.5823,-44.1627,163.121,0,0,0,1
0.902286,2.3242,-7.62153,463.865,39.1153,80.1098,-951.923,-19.7534,-43.44,185.895,0,0,0,1
0.906192,2.29852,-5.98426,376.571,39.4209,76.2692,-985.173,-19.9217,-42.7105,172.423,0,0,0,1
0.910098,2.27745,-4.67976,276.438,39.7111,72.4137,-1002.51,-20.087,-42.093,107.58,0,0,0,1
0.914004,2.26196,-3.82472,176.34,39.9866,68.4376,-1023.7,-20.2505,-41.87,-4.66918,0,0,0,1
0.91791,2.24757,-3.30219,156.11,40.2458,64.4165,-958.798,-20.4141,-42.1295,-138.646,0,0,0,1
0.921816,2.23616,-2.60519,176.83,40.4898,60.9474,-797.078,-20.5796,-42.9532,-301.851,0,0,0,1
0.925722,2.22722,-1.92079,56.6745,40.7219,58.1897,-729.778,-20.7497,-44.4876,-423.331,0,0,0,1
0.929628,2.22116,-2.16245,-167.849,40.9444,55.2464,-859.811,-20.9271,-46.2602,-391.097,0,0,0,1
0.933534,2.21033,-3.23203,-200.361,41.1535,51.4729,-1072,-21.111,-47.5428,-255.795,0,0,0,1
0.93744,2.19591,-3.72767,-66.5237,41.3465,46.872,-1243.34,-21.2985,-48.2585,-122.338,0,0,0,1
0.941346,2.18121,-3.75171,-99.6579,41.5196,41.7599,-1341.59,-21.488,-48.4985,-43.4393,0,0,0,1
0.945252,2.1666,-4.5062,-294.017,41.6727,36.3915,-1371.16,-21.6774,-48.5978,-86.3473,0,0,0,1
0.949158,2.146,-6.04857,-421.404,41.8039,31.0484,-1328.18,-21.8677,-49.173,-212.705,0,0,0,1
0.953064,2.11935,-7.7982,-336.418,41.9153,26.0157,-1229.63,-22.0616,-50.2595,-290.897,0,0,0,1
0.95697,2.08509,-8.67667,-135.693,42.0072,21.4425,-1201.64,-22.2603,-51.4455,-261.025,0,0,0,1
0.960876,2.05157,-8.85824,-85.2961,42.0828,16.6285,-1361.8,-22.4635,-52.2986,-181.32,0,0,0,1
0.964782,2.01588,-9.343,-156.32,42.1371,10.8042,-1473.12,-22.6689,-52.862,-164.435,0,0,0,1
0.968688,1.97858,-10.0794,-171.722,42.1672,5.12051,-1337.49,-22.8764,-53.5832,-237.426,0,0,0,1
0.972594,1.93714,-10.6845,-128.828,42.1771,0.355705,-1189.21,-23.0875,-54.7168,-325.012,0,0,0,1
0.9765,1.89511,-11.0858,15.9925,42.17,-4.1696,-1140.59,-23.3039,-56.1222,-369.278,0,0,0,1
0.980406,1.85054,-10.5596,60.5816,42.1445,-8.55455,-1163.13,-23.5259,-57.6016,-410.612,0,0,0,1
0.984312,1.81262,-10.6126,-121.36,42.1031,-13.256,-1131.15,-23.7538,-59.3299,-507.848,0,0,0,1
0.988218,1.76764,-11.5076,-88.6191,42.0409,-17.3911,-922.539,-23.9894,-61.5689,-591.096,0,0,0,1
0.992124,1.72273,-11.3048,217.552,41.9673,-20.4628,-856.18,-24.2348,-63.9475,-503.477,0,0,0,1
0.99603,1.67932,-9.80811,313.906,41.8811,-24.0796,-1098.79,-24.4889,-65.5021,-257.912,0,0,0,1
0.999936,1.6461,-8.85261,56.8871,41.7792,-29.0466,-1367.45,-24.7465,-65.9623,-0.466406,0,0,0,1
1.00384,1.61017,-9.36371,-123.595,41.6542,-34.7621,-1466.64,-25.0042,-65.5057,233.858,0,0,0,1
1.00775,1.57296,-9.81813,-60.9671,41.5076,-40.504,-1513.25,-25.2582,-64.1354,439.063,0,0,0,1
1.01165,1.53347,-9.83998,-58.7646,41.3377,-46.5836,-1613.42,-25.5052,-62.0757,575.654,0,0,0,1
1.01556,1.49609,-10.2772,-274.147,41.1437,-53.108,-1819.78,-25.7432,-59.6384,661.581,0,0,0,1
1.01947,1.45318,-11.9816,-444.876,40.9229,-60.7998,-2030.67,-25.9711,-56.9075,715.747,0,0,0,1
1.02337,1.40248,-13.7526,-392.61,40.6687,-68.9716,-1978.35,-26.1877,-54.047,672.741,0,0,0,1
1.02728,1.34575,-15.0487,-256.692,40.3841,-76.2546,-1766.69,-26.3934,-51.652,492.039,0,0,0,1
1.03118,1.28492,-15.7579,-343.274,40.073,-82.7729,-1665.38,-26.5913,-50.2032,225.492,0,0,0,1
1.03509,1.22265,-17.7303,-652.936,39.7374,-89.2646,-1621.54,-26.7855,-49.8905,-104.402,0,0,0,1
1.039,1.14641,-20.8586,-616.157,39.3757,-95.4404,-1409.92,-26.981,-51.0188,-469.758,0,0,0,1
1.0429,1.0597,-22.5438,-10.4855,38.9919,-100.279,-1206.77,-27.1841,-53.5602,-733.84,0,0,0,1
1.04681,0.970303,-20.9405,1231.49,38.5923,-104.868,-1282.43,-27.3994,-56.7515,-805.082,0,0,0,1
1.05071,0.896112,-12.9233,2316.43,38.1726,-110.297,-1346.64,-27.6274,-59.8495,-791.122,0,0,0,1
1.05462,0.869346,-2.84454,2045,37.7307,-115.388,-1083.62,-27.867,-62.9318,-811.269,0,0,0,1
1.05853,0.87389,3.05219,-356.971,37.2712,-118.763,-656.504,-28.1191,-66.1872,-807.637,0,0,0,1
1.06243,0.89319,-5.6332,-2889.68,36.8029,-120.516,-343.657,-28.384,-69.241,-727.856,0,0,0,1
1.06634,0.829884,-19.522,-1609.08,36.3298,-121.447,-361.011,-28.66,-71.8732,-567.603,0,0,0,1
1.07024,0.740684,-18.2034,1393.24,35.8541,-123.336,-632.317,-28.9455,-73.6752,-272.695,0,0,0,1
1.07415,0.687679,-8.63795,3640.55,35.3662,-126.387,-580.27,-29.2355,-74.0035,115.99,0,0,0,1
1.07806,0.673204,10.2366,6589.83,34.8668,-127.87,15.1902,-29.5236,-72.769,409.689,0,0,0,1
1.08196,0.767648,42.8418,9234.95,34.3673,-126.268,1028.36,-29.804,-70.803,590.649,0,0,0,1
1.08587,1.00788,82.3801,9342.69,33.8804,-119.836,1892.04,-30.0767,-68.1549,1132.46,0,0,0,1
1.08977,1.4112,115.827,4658.34,33.4312,-111.488,1438.24,-30.3364,-61.9562,2498.36,0,0,0,1
1.09368,1.91272,118.771,-4509.3,33.0095,-108.6,-655.68,-30.5607,-48.6377,4411.62,0,0,0,1
1.09759,2.33904,80.6003,-11061.7,32.5828,-116.61,-3153.39,-30.7164,-27.4926,5562.84,0,0,0,1
1.10149,2.54237,32.3568,-9287.9,32.0985,-133.235,-3723.15,-30.7755,-5.18085,4587.72,0,0,0,1
1.1054,2.59181,8.04323,-4041.22,31.542,-145.695,-1753.01,-30.7569,8.34665,2109.53,0,0,0,1
1.1093,2.60521,0.786836,-2493.69,30.9603,-146.929,572.559,-30.7103,11.2988,38.6732,0,0,0,1
1.11321,2.59796,-11.4375,-4180.15,30.3941,-141.222,1180.25,-30.6686,8.64876,-454.848,0,0,0,1
1.11712,2.51586,-31.8685,-5094.16,29.8571,-137.709,-550.936,-30.6427,7.74554,771.988,0,0,0,1
1.12102,2.349,-51.2331,-3837.19,29.3184,-145.526,-3306.71,-30.6081,14.6795,2726.55,0,0,0,1
1.12493,2.11563,-61.8446,-1852.86,28.7203,-163.541,-5339.18,-30.528,29.0454,4466.98,0,0,0,1
1.12883,1.86587,-65.7076,-985.418,28.0408,-187.236,-6171.7,-30.3812,49.5756,5554.02,0,0,0,1
1.13274,1.60232,-69.5427,-668.25,27.2576,-211.755,-5261.15,-30.1408,72.4334,5033.63,0,0,0,1
1.13665,1.3226,-70.928,968.55,26.3865,-228.336,-2709.11,-29.8153,88.8983,3065.19,0,0,0,1
1.14055,1.04823,-61.9764,3339.78,25.4738,-232.918,195.845,-29.4463,96.3787,1038.78,0,0,0,1
1.14446,0.838445,-44.8376,4202,24.567,-226.806,2586.35,-29.0624,97.0132,-571.802,0,0,0,1
1.14836,0.697956,-29.1504,3361.8,23.702,-212.714,4299.43,-28.6884,91.9117,-1860.02,0,0,0,1
1.15227,0.610722,-18.5752,2179,22.9053,-193.219,5207.29,-28.3444,82.4827,-2722.02,0,0,0,1
1.15618,0.552847,-12.1281,1412.81,22.1926,-172.034,5305.28,-28.0441,70.6473,-3164.92,0,0,0,1
1.16008,0.515977,-7.5383,1042.55,21.5613,-151.774,5058.05,-27.7925,57.7584,-3409.1,0,0,0,1
1.16399,0.493958,-3.98368,809.976,21.0069,-132.521,4943.29,-27.5928,44.0154,-3757.37,0,0,0,1
1.16789,0.484857,-1.21076,480.969,20.5261,-113.157,5509.14,-27.4487,28.4058,-4668.78,0,0,0,1
1.1718,0.484499,-0.226348,-45.2488,20.1229,-89.4832,6849,-27.3709,7.5429,-6179.64,0,0,0,1
1.17571,0.483088,-1.56425,-428.859,19.827,-59.6526,7787.74,-27.3897,-19.8696,-7275.7,0,0,0,1
1.17961,0.472279,-3.5766,-553.051,19.6569,-28.6454,7451.8,-27.5262,-49.2949,-7148.27,0,0,0,1
1.18352,0.455148,-5.88468,-612.612,19.6033,-1.43909,6290.31,-27.7748,-75.7118,-6113.5,0,0,0,1
1.18742,0.426308,-8.36232,-667.053,19.6457,20.4945,4703.65,-28.1176,-97.0536,-4503.59,0,0,0,1
1.19133,0.389822,-11.0957,-840.47,19.7634,35.3058,2609.5,-28.533,-110.894,-2373.18,0,0,0,1
1.19524,0.339629,-14.9281,-966.032,19.9215,40.8798,574.356,-28.9839,-115.593,-403.931,0,0,0,1
1.19914,0.273203,-18.6423,-888.562,20.0827,39.7927,-817.638,-29.436,-114.049,903.875,0,0,0,1
1.20305,0.193995,-21.8695,-513.96,20.2324,34.4924,-1793.56,-29.8749,-108.532,1865.12,0,0,0,1
1.20695,0.102359,-22.6574,-40.0117,20.3522,25.7813,-2458.98,-30.2839,-99.4791,2501.95,0,0,0,1
1.21086,0.0169951,-22.1821,-171.903,20.4338,15.2829,-2718,-30.652,-88.9865,2665.4,0,0,0,1
1.21477,-0.0709278,-24.0003,-1324.61,20.4716,4.54832,-2683.03,-30.979,-78.6569,2582.56,0,0,0,1
1.21867,-0.170495,-32.5299,-3030.95,20.4693,-5.67692,-2431.76,-31.2665,-68.8116,2380.44,0,0,0,1
1.22258,-0.325052,-47.6781,-3158.62,20.4272,-14.4486,-1978.2,-31.5166,-60.0609,2045.96,0,0,0,1
1.22648,-0.542957,-57.2051,-1370.3,20.3564,-21.1306,-1586.55,-31.7357,-52.8285,1788,0,0,0,1
1.23039,-0.771938,-58.3829,-167.856,20.2622,-26.8428,-1477.53,-31.9293,-46.0931,1848.86,0,0,0,1
1.2343,-0.999044,-58.5164,-58.5919,20.1467,-32.6731,-1443.78,-32.0958,-38.3852,2060.8,0,0,0,1
1.2382,-1.22907,-58.8406,10.9388,20.0069,-38.1216,-1149.26,-32.2292,-29.9941,2024.21,0,0,0,1
1.24211,-1.45871,-58.4309,214.835,19.8489,-41.6511,-577.816,-32.3301,-22.5721,1692.22,0,0,0,1
1.24601,-1.68553,-57.1623,251.134,19.6815,-42.6355,82.5364,-32.4055,-16.7745,1280.17,0,0,0,1
1.24992,-1.90526,-56.4691,19.0173,19.5158,-41.0064,741.258,-32.4611,-12.5714,885.75,0,0,0,1
1.25383,-2.12667,-57.0138,65.018,19.3612,-36.8448,1275.46,-32.5037,-9.85499,575.621,0,0,0,1
1.25773,-2.35065,-55.9611,465.936,19.228,-31.0425,1417.94,-32.5381,-8.07461,413.481,0,0,0,1
1.26164,-2.56383,-53.3739,674.276,19.1187,-25.7678,1283.71,-32.5668,-6.62488,355.161,0,0,0,1
1.26554,-2.76761,-50.6937,667.803,19.0267,-21.0141,1176.69,-32.5899,-5.3001,316.534,0,0,0,1
1.26945,-2.95985,-48.157,615.937,18.9545,-16.5755,1032.15,-32.6082,-4.15212,281.334,0,0,0,1
1.27336,-3.14381,-45.882,493.081,18.8972,-12.951,773.541,-32.6223,-3.10232,276.775,0,0,0,1
1.27726,-3.31828,-44.3051,317.774,18.8533,-10.5326,528.845,-32.6324,-1.98995,338.382,0,0,0,1
1.28117,-3.48992,-43.3995,243.58,18.815,-8.81965,402.643,-32.6378,-0.458876,449.567,0,0,0,1
1.28507,-3.65732,-42.4022,326.318,18.7844,-7.38717,326.853,-32.636,1.52207,506.425,0,0,0,1
1.28898,-3.82117,-40.8503,454.36,18.7572,-6.26628,263.953,-32.6259,3.49732,499.095,0,0,0,1
1.29289,-3.97644,-38.8528,454.893,18.7355,-5.32517,118.394,-32.6087,5.421,521.817,0,0,0,1
1.29679,-4.12469,-37.2967,342.497,18.7156,-5.34138,-64.8405,-32.5836,7.57375,536.41,0,0,0,1
1.3007,-4.26781,-36.1772,235.661,18.6938,-5.83171,-119.808,-32.5495,9.61144,426.389,0,0,0,1
1.3046,-4.4073,-35.4557,230.173,18.6701,-6.27732,-102.492,-32.5085,10.9047,260.035,0,0,0,1
1.30851,-4.54479,-34.3791,309.387,18.6447,-6.63237,-117.994,-32.4643,11.6428,191.97,0,0,0,1
1.31242,-4.67587,-33.0388,285.403,18.6183,-7.19908,-150.969,-32.4176,12.4044,198.2,0,0,0,1
1.31632,-4.80289,-32.1495,206.116,18.5885,-7.81175,-105.64,-32.3674,13.1912,160.25,0,0,0,1
1.32023,-4.92702,-31.4286,238.971,18.5572,-8.02434,11.0311,-32.3145,13.6562,51.5886,0,0,0,1
1.32413,-5.04841,-30.2827,293.59,18.5258,-7.72557,86.2928,-32.2607,13.5942,-93.5337,0,0,0,1
1.32804,-5.16359,-29.1351,248.352,18.4969,-7.35022,103.816,-32.2083,12.9256,-262.109,0,0,0,1
1.33195,-5.27601,-28.3425,151.221,18.4684,-6.91456,155.306,-32.1598,11.5466,-425.597,0,0,0,1
1.33585,-5.385,-27.9538,60.8246,18.4429,-6.13697,252.1,-32.1181,9.60079,-530.488,0,0,0,1
1.33976,-5.49438,-27.8674,65.3826,18.4204,-4.94515,413.285,-32.0848,7.40241,-612.047,0,0,0,1
1.34366,-5.6027,-27.443,143.348,18.4042,-2.90839,581.857,-32.0603,4.81948,-701.239,0,0,0,1
1.34757,-5.70877,-26.7475,228.203,18.3977,-0.399687,604.664,-32.0471,1.92433,-675.449,0,0,0,1
1.35148,-5.81165,-25.6603,241.115,18.4011,1.81525,501.086,-32.0452,-0.457128,-496.69,0,0,0,1
1.35538,-5.90923,-24.8639,149.68,18.4119,3.5148,452.959,-32.0507,-1.95581,-350.895,0,0,0,1
1.35929,-6.00589,-24.491,118.614,18.4286,5.35377,463.607,-32.0605,-3.19832,-331.51,0,0,0,1
1.36319,-6.10055,-23.9373,292.001,18.4537,7.13649,395.11,-32.0757,-4.54556,-277.513,0,0,0,1
1.3671,-6.19289,-22.2099,461.224,18.4843,8.44037,222.118,-32.096,-5.36625,-86.979,0,0,0,1
1.37101,-6.27405,-20.3342,375.903,18.5197,8.87168,50.9566,-32.1176,-5.22504,128.213,0,0,0,1
1.37491,-6.35174,-19.2733,312.241,18.5536,8.83844,-12.5645,-32.1369,-4.36465,286.745,0,0,0,1
1.37882,-6.42462,-17.895,413.776,18.5887,8.77353,-49.0843,-32.1517,-2.98499,418.843,0,0,0,1
1.38272,-6.49154,-16.0409,459.96,18.6222,8.45499,-121.639,-32.1602,-1.09265,544.281,0,0,0,1
1.38663,-6.54993,-14.3018,411.302,18.6548,7.82328,-226.14,-32.1602,1.26694,650.934,0,0,0,1
1.39054,-6.60326,-12.8278,422.63,18.6833,6.68839,-274.692,-32.1503,3.99245,710.657,0,0,0,1
1.39444,-6.65014,-11.0002,448.248,18.707,5.67739,-284.841,-32.129,6.81859,690.519,0,0,0,1
1.39835,-6.6892,-9.32609,349.932,18.7276,4.46321,-333.389,-32.097,9.38679,633.137,0,0,0,1
1.40225,-6.723,-8.26655,188.441,18.7419,3.07295,-397.997,-32.0557,11.7647,618.458,0,0,0,1
1.40616,-6.75377,-7.85399,191.012,18.7517,1.35406,-445.099,-32.0051,14.2182,620.923,0,0,0,1
1.41007,-6.78435,-6.77437,334.701,18.7525,-0.404161,-398.402,-31.9446,16.6153,547.052,0,0,0,1
1.41397,-6.8067,-5.2393,266.655,18.7485,-1.75826,-350.985,-31.8753,18.4917,418.639,0,0,0,1
1.41788,-6.82528,-4.69126,36.9966,18.7387,-3.14605,-396.706,-31.8002,19.8857,345.268,0,0,0,1
1.42178,-6.84334,-4.95029,-117.247,18.7239,-4.85732,-478.346,-31.72,21.189,309.899,0,0,0,1
1.42569,-6.86395,-5.6072,-132.769,18.7008,-6.88289,-471.589,-31.6346,22.3066,248.621,0,0,0,1
1.4296,-6.88715,-5.98748,-45.9715,18.6701,-8.54138,-420.718,-31.5457,23.1312,203.504,0,0,0,1
1.4335,-6.91073,-5.96633,90.1366,18.634,-10.1695,-443.994,-31.4539,23.8964,209.259,0,0,0,1
1.43741,-6.93376,-5.28333,258.061,18.5907,-12.0099,-459.383,-31.359,24.7659,218.678,0,0,0,1
1.44131,-6.952,-3.95035,353.912,18.5402,-13.7582,-406.457,-31.2605,25.6047,181.367,0,0,0,1
1.44522,-6.96462,-2.51857,283.481,18.4832,-15.1851,-355.93,-31.159,26.1828,121.503,0,0,0,1
1.44913,-6.97167,-1.7358,116.414,18.4216,-16.5388,-358.109,-31.0559,26.5539,124.457,0,0,0,1
1.45303,-6.97818,-1.60915,57.8708,18.354,-17.9826,-396.014,-30.9516,27.155,202.496,0,0,0,1
1.45694,-6.98425,-1.28371,132.688,18.2811,-19.6324,-433.35,-30.8438,28.1358,260.622,0,0,0,1
1.46084,-6.9882,-0.57259,144.53,18.2007,-21.368,-433.377,-30.7318,29.191,264.88,0,0,0,1
1.46475,-6.98872,-0.15464,71.4304,18.1142,-23.018,-411.466,-30.6158,30.205,250.392,0,0,0,1
1.46866,-6.98941,-0.0145759,101.247,18.0208,-24.5823,-359.958,-30.4958,31.1471,206.388,0,0,0,1
1.47256,-6.98883,0.636304,211.335,17.9222,-25.83,-268.271,-30.3724,31.8173,117.459,0,0,0,1
1.47647,-6.98444,1.63637,286.697,17.8191,-26.6781,-174.25,-30.2472,32.0647,42.7988,0,0,0,1
1.48037,-6.97605,2.87598,308.561,17.7137,-27.1912,-161.931,-30.1219,32.1517,53.4758,0,0,0,1
1.48428,-6.96197,4.04685,212.99,17.6066,-27.9431,-223.955,-29.9961,32.4824,108.562,0,0,0,1
1.48819,-6.94443,4.53986,28.1305,17.4955,-28.9407,-288.624,-29.8682,32.9998,132.349,0,0,0,1
1.49209,-6.92651,4.26661,-111.452,17.3806,-30.1978,-391.194,-29.7383,33.5163,158.899,0,0,0,1
1.496,-6.9111,3.66919,-131.186,17.2596,-31.9967,-522.862,-29.6064,34.2411,233.709,0,0,0,1
1.4999,-6.89785,3.24178,-70.4077,17.1306,-34.2824,-583.923,-29.4708,35.3421,263.227,0,0,0,1
1.50381,-6.88578,3.11917,-59.6008,16.9917,-36.5583,-542.385,-29.3303,36.2974,166.894,0,0,0,1
1.50772,-6.87348,2.77618,-68.9896,16.845,-38.5195,-477.575,-29.1872,36.6458,58.0487,0,0,0,1
1.51162,-6.86409,2.58022,-24.2099,16.6908,-40.2892,-409.444,-29.044,36.7509,41.1484,0,0,0,1
1.51553,-6.85332,2.58705,-116.208,16.5303,-41.7181,-333.024,-28.9001,36.9673,52.1923,0,0,0,1
1.51943,-6.84388,1.6724,-260.872,16.3649,-42.8907,-255.648,-28.7552,37.1586,42.8478,0,0,0,1
1.52334,-6.84026,0.549112,-213.095,16.1952,-43.7152,-197.004,-28.6098,37.302,39.0509,0,0,0,1
1.52725,-6.83959,0.00770548,-89.814,16.0234,-44.4297,-236.941,-28.4638,37.4637,42.0135,0,0,0,1
1.53115,-6.8402,-0.152515,-5.76005,15.8481,-45.5662,-276.886,-28.3172,37.6302,46.6415,0,0,0,1
1.53506,-6.84078,-0.037292,39.1472,15.6675,-46.5928,-214.631,-28.1698,37.8281,46.8456,0,0,0,1
1.53896,-6.84049,0.153303,-19.4853,15.4841,-47.2429,-156.519,-28.0217,37.9962,56.0385,0,0,0,1
1.54287,-6.83959,-0.189511,-192.582,15.2984,-47.8155,-158.066,-27.873,38.2658,104.274,0,0,0,1
1.54678,-6.84197,-1.35114,-302.415,15.1106,-48.4777,-149.133,-27.7227,38.8108,149.481,0,0,0,1
1.55068,-6.85014,-2.55198,-302.056,14.9197,-48.9805,-137.311,-27.5698,39.4336,121.227,0,0,0,1
1.55459,-6.8619,-3.7108,-219.1,14.728,-49.5504,-89.9916,-27.4147,39.7578,7.11364,0,0,0,1
1.55849,-6.87913,-4.26359,-152.499,14.5326,-49.6835,-0.970782,-27.2592,39.4892,-125.09,0,0,0,1
1.5624,-6.89521,-4.90213,-235.716,14.3398,-49.558,-28.4858,-27.1062,38.7806,-147.952,0,0,0,1
1.56631,-6.91743,-6.105,-256.83,14.1455,-49.9061,-113.678,-26.9563,38.3333,-23.9199,0,0,0,1
1.57021,-6.9429,-6.90849,-232.892,13.95,-50.446,-181.339,-26.8067,38.5937,131.635,0,0,0,1
1.57412,-6.97139,-7.92435,-252.987,13.7514,-51.3227,-218.096,-26.6548,39.3617,223.036,0,0,0,1
1.57802,-7.00481,-8.88482,-215.655,13.549,-52.1498,-226.454,-26.4992,40.3361,232.136,0,0,0,1
1.58193,-7.0408,-9.60905,-90.6617,13.344,-53.0918,-219.698,-26.3397,41.1751,189.029,0,0,0,1
1.58584,-7.07987,-9.59307,148.104,13.1343,-53.8661,-207.335,-26.1776,41.8128,198.093,0,0,0,1
1.58974,-7.11574,-8.45206,212.153,12.9232,-54.7115,-216.034,-26.013,42.7226,272.849,0,0,0,1
1.59365,-7.1459,-7.93574,-66.9921,12.7069,-55.5537,-177.357,-25.8438,43.9443,290.25,0,0,0,1
1.59755,-7.17774,-8.9754,-340.343,12.4892,-56.097,-90.8957,-25.6697,44.9901,229.232,0,0,0,1
1.60146,-7.21602,-10.5945,-290.789,12.2686,-56.2638,22.8041,-25.4924,45.735,190.965,0,0,0,1
1.60537,-7.2605,-11.247,-93.9385,12.0497,-55.9188,79.2477,-25.3125,46.4819,212.184,0,0,0,1
1.60927,-7.30388,-11.3283,-118.355,11.8318,-55.6447,18.6564,-25.1292,47.3926,226.168,0,0,0,1
1.61318,-7.349,-12.1716,-250.119,11.615,-55.7731,-112.073,-24.9422,48.2487,202.907,0,0,0,1
1.61708,-7.39896,-13.2823,-145.482,11.3961,-56.5202,-243.389,-24.7523,48.9777,212.357,0,0,0,1
1.62099,-7.45276,-13.3081,-177.906,11.1734,-57.6744,-319.882,-24.5596,49.9076,289.63,0,0,0,1
1.6249,-7.50293,-14.6721,-532.667,10.9456,-59.0192,-321.44,-24.3625,51.2403,342.639,0,0,0,1
1.6288,-7.56738,-17.4693,-479.158,10.7124,-60.1855,-279.875,-24.1593,52.5843,286.562,0,0,0,1
1.63271,-7.6394,-18.4153,-376.412,10.4754,-61.2055,-233.32,-23.9517,53.479,154.399,0,0,0,1
1.63661,-7.71124,-20.4099,-512.498,10.2342,-62.0082,-64.3524,-23.7415,53.7905,-17.0874,0,0,0,1
1.64052,-7.79884,-22.4189,-285.851,9.99098,-61.7083,257.922,-23.5315,53.3455,-234.691,0,0,0,1
1.64443,-7.88637,-22.6429,-50.2281,9.75216,-59.9933,529.053,-23.3248,51.9571,-445.713,0,0,1,1
1.64833,-7.97573,-22.8113,93.802,9.52231,-57.5753,618.046,-23.1256,49.8636,-539.861,0,0,0,1
1.65224,-8.06458,-21.9102,497.53,9.30238,-55.1651,595.307,-22.9353,47.7397,-468.153,0,0,0,1
1.65614,-8.14689,-18.9246,882.438,9.09136,-52.9248,486.131,-22.7526,46.2063,-279.996,0,0,0,1
1.66005,-8.21242,-15.0165,609.224,8.88893,-51.3675,375.41,-22.5743,45.5524,-123.723,0,0,0,1
1.66396,-8.2642,-14.1653,-182.861,8.69008,-49.9921,424.738,-22.3968,45.2398,-150.005,0,0,0,1
1.66786,-8.32307,-16.4451,-487.326,8.49839,-48.0494,537.365,-22.2209,44.3805,-281.711,0,0,0,1
1.67177,-8.39267,-17.9723,-149.086,8.31471,-45.7942,541.548,-22.0501,43.0391,-342.768,0,0,0,1
1.67567,-8.46347,-17.6097,209.698,8.14065,-43.8189,465.623,-21.8847,41.7028,-333.894,0,0,0,1
1.67958,-8.53023,-16.3341,302.697,7.9724,-42.1567,433.814,-21.7243,40.4307,-293.363,0,0,0,1
1.68349,-8.59108,-15.245,322.972,7.81132,-40.4299,424.368,-21.5688,39.4111,-214.853,0,0,0,1
1.68739,-8.64933,-13.8111,409.08,7.65656,-38.8416,366.87,-21.4164,38.7523,-134.891,0,0,0,1
1.6913,-8.69897,-12.0493,375.202,7.50789,-37.5639,267.15,-21.2661,38.3573,-65.6497,0,0,0,1
1.6952,-8.74346,-10.88,263.719,7.36311,-36.7546,145.789,-21.1168,38.2394,17.2478,0,0,0,1
1.69911,-8.78396,-9.98914,253.006,7.22077,-36.425,-2.81707,-20.9674,38.492,125.187,0,0,0,1
1.70302,-8.82149,-8.90352,254.05,7.07856,-36.7766,-144.184,-20.8161,39.2174,202.378,0,0,0,1
1.70692,-8.85352,-8.00451,128.673,6.93347,-37.5514,-199.253,-20.661,40.073,182.978,0,0,0,1
1.71083,-8.88402,-7.89833,21.226,6.78521,-38.3332,-139.393,-20.503,40.6468,78.2392,0,0,0,1
1.71473,-8.91522,-7.83869,342.442,6.63401,-38.6403,-35.6485,-20.3435,40.6842,-90.872,0,0,0,1
1.71864,-8.94526,-5.22318,667.413,6.48335,-38.6116,-12.6089,-20.1852,39.9369,-259.504,0,0,0,1
1.72255,-8.95602,-2.62486,245.098,6.33237,-38.7388,-80.185,-20.0315,38.657,-304.919,0,0,0,1
1.72645,-8.96577,-3.30847,24.4614,6.18072,-39.238,-247.927,-19.8832,37.5549,-185.099,0,0,0,1
1.73036,-8.98187,-2.43376,658.251,6.02585,-40.6756,-527.563,-19.7381,37.211,-8.52363,0,0,0,1
1.73426,-8.98478,1.83379,1297.51,5.86296,-43.3594,-642.591,-19.5925,37.4883,103.725,0,0,0,1
1.73817,-8.96754,7.70242,1269.47,5.68712,-45.6956,-491.733,-19.4453,38.0213,186.604,0,0,0,1
1.74208,-8.92461,11.7509,781.76,5.50599,-47.2008,-452.412,-19.2955,38.9461,327.798,0,0,0,1
1.74598,-8.87575,13.8095,872.689,5.31839,-49.2298,-694.965,-19.141,40.5821,543.134,0,0,0,1
1.74989,-8.81673,18.5683,1752.68,5.12141,-52.6299,-1017.07,-18.9785,43.189,801.589,0,0,0,1
1.75379,-8.73069,27.5015,2049.1,4.90725,-57.1752,-1138.23,-18.8036,46.8441,1023.79,0,0,0,1
1.7577,-8.60189,34.5759,1147.17,4.67476,-61.5217,-1126.96,-18.6125,51.1869,1143.28,0,0,0,1
1.76161,-8.46058,36.4632,455.396,4.42664,-65.979,-1191.98,-18.4037,55.7754,1157.19,0,0,0,1
1.76551,-8.31703,38.1335,998.584,4.15933,-70.8335,-1193.2,-18.1768,60.2268,1049.21,0,0,0,1
1.76942,-8.16268,44.2641,1869.36,3.87329,-75.3003,-1061.4,-17.9333,63.9718,888.47,0,0,0,1
1.77332,-7.97124,52.7369,1865.15,3.57108,-79.1251,-948.078,-17.677,67.1675,803.682,0,0,0,1
1.77723,-7.7507,58.8347,1307.53,3.25516,-82.7067,-887.275,-17.4085,70.2502,729.26,0,0,0,1
1.78114,-7.51163,62.9513,1188.01,2.92498,-86.0565,-951.291,-17.1282,72.8645,537.257,0,0,0,1
